id	control2		Sailfish	Salmon	STAR
AT1G78080	147.79		153.543	142.022285	4.667242
AT1G78090	1.43		2.17999	1.953842	0
AT1G78100	37.75		40.993	38.420524	0
AT1G78110	18.6		20.502	19.142245	0
AT1G78120	4.43		5.31335	4.943342	5.447458
AT1G78130	12.57		15.7675	14.925932	1.953155
AT1G78140	29.04		37.1873	34.571052	41.138155
AT1G78150	57.51		96.1626	84.020409	21.264582
AT1G78160	0		0	0	8.733739
AT1G78170	152.21		152.345	143.806902	0.866417
AT1G78172	3.46		1.39553	1.341213	23.483762
AT1G78180	15.11		19.7957	18.604333	77.753151
AT1G78190	3.49		8.2565	10.510546	0
AT1G78200	17.7		23.134132	21.789131	115.180067
AT1G78210	78.51		85.8733	80.757139	1.828779
AT1G78220	0		0	0	112.677714
AT1G78230	6.14		6.66955	6.15803	58.714877
AT1G78240	33.09		37.8712	34.825005	43.443573
AT1G78260	7.35		12.79852	11.920667	34.088646
AT1G78270	0.66		16.1162	15.019935	185.438039
AT1G78280	27.09		31.2856	28.722352	7.620257
AT1G78290	14.89		19.30595	17.980451	12.532592
AT1G78300	118.15		123.071	114.461928	31.176733
AT1G78310	5.22		5.27994	4.930087	0
AT1G78320	9.39		12.474626	12.156054	3.135365
AT1G78340	0.36		0.385737	0.369305	1.180624
AT1G78360	0		0	0	0.03158
AT1G78370	141.55		150.197	142.648936	1.308671
AT1G78380	299.68		355.872	338.995636	7.49643
AT1G78390	0		0	0	19.782416
AT1G78400	0		0	0	0
AT1G78410	0		0	0	1.542851
AT1G78420	20.62		25.4592	23.395536	44.835486
AT1G78430	12.18		14.0816	13.169403	22.334247
AT1G78440	3.67		4.61921	4.36455	129.184003
AT1G78450	131.44		178.231	172.991026	9.933571
AT1G78460	572.13		703.023	666.297926	11.767654
AT1G78470	0		0	0	5767.130111
AT1G78476	5.18		23.2447	19.53074	26.748849
AT1G78480	0.82		21.2496	23.709107	10.566519
AT1G78490	43.78		30.02229	27.307766	15.804416
AT1G78500	0		0	0	7.883715
AT1G78510	12.79		15.99643	14.710852	27.138919
AT1G78520	0.9		0.891638	0.926104	0.701385
AT1G78530	0.54		1.10322	1.034632	1.848839
AT1G78540	2.82		3.364011	3.116197	7.658104
AT1G78550	8.67		11.0018	9.88713	0
AT1G78560	32.52		37.8843	35.37567	2.658116
AT1G78570	53.72		61.3548	56.491165	9.923458
AT1G78580	19.43		22.930017	19.889135	33.531302
AT1G78590	8.95		10.19266	9.515364	22.356651
AT1G78600	142.11		178.9993	163.961537	1.952959
AT1G78610	13.09		13.664	12.503782	5.241223
AT1G78620	27.44		59.21	56.041801	22.763135
AT1G78630	178.66		169.723	159.769208	54.106389
AT1G78635	0		0.509671	0.497494	2.758075
AT1G78640	0.21		0	0	54.452097
AT1G78650	3.77		4.89075	4.520707	0
AT1G78660	60.74		89.8478	84.059975	12.845134
AT1G78670	69.94		84.3754	79.313323	23.236172
AT1G78680	68.75		90.5484	85.284023	12.612551
AT1G78690	10.78		13.732924	12.962627	3.342984
AT1G78700	13.34		26.9737	25.037977	0
AT1G78710	0.14		0.340478	0.285671	0.053174
AT1G78720	0.48		0.588841	0.553649	66.234575
AT1G78730	3.09		3.89779	3.616974	15.872474
AT1G78740	0		0	0	0.515604
AT1G78750	0		0	0	0
AT1G78760	0		0	0	106.856303
AT1G78770	4.38		5.19915	4.853164	47.188778
AT1G78780	0.96		2.03448	1.731549	0
AT1G78790	21.95		34.044473	33.880218	9.524583
AT1G78800	16.14		19.0621	17.629709	7.575843
AT1G78810	5.98		7.99037	7.443069	13.889025
AT1G78815	0.62		0.78511	0.75246	50.800478
AT1G78820	18.67		21.7162	20.208271	1.556646
AT1G78830	70.03		71.4551	66.235446	23.491129
AT1G78840	0		0	0	4.178758
AT1G78850	91.24		107.003	99.780597	0.635296
AT1G78860	1.36		1.75046	1.615377	0
AT1G78870	75.24		102.16924	97.764436	4.097524
AT1G78880	42.8		52.4701	48.139336	24.380127
AT1G78890	34.28		41.57576	39.748337	0
AT1G78895	29.39		41.1041	39.505501	12.340598
AT1G78900	140.98		166.6312	153.420481	13.787111
AT1G78910	5.42		6.9656	6.27952	2.894907
AT1G78915	9.38		13.862272	13.020419	105.892268
AT1G78920	22.34		30.4089	27.938958	12.237291
AT1G78922	0		0	0	16.604698
AT1G78930	2.56		2.8384	2.626334	0
AT1G78940	0.8		1.06873	0.986395	50.166875
AT1G78950	0.03		0.028587	0.026379	45.344458
AT1G78955	1.16		1.30312	1.203389	6.332837
AT1G78960	5.08		6.664508	6.156406	4.311808
AT1G78970	14.95		19.46517	17.672993	39.67969
AT1G78980	0		0	0	1.586452
AT1G78990	0.73		1.35057	1.263174	25.393607
AT1G78995	32.18		39.0804	37.466224	60.634743
AT1G79000	17.83		20.4229	18.329245	17.638049
AT1G79010	93.37		116.166	110.0043	0
AT1G79020	7.77		8.99312	8.143329	27.050835
AT1G79030	10.07		11.28627	9.641707	73.650763
AT1G79040	3779.01		5177.75	5092.647449	9.282996
AT1G79050	20.84		26.1487	24.50834	13.665651
AT1G79060	8.48		9.5665	8.878184	23.496401
AT1G79070	11.45		13.86168	13.630221	19.883954
AT1G79080	6		6.89367	6.390864	85.985264
AT1G79090	19.92		24.3768	22.319291	10.2661
AT1G79100	0		0	0	0.153268
AT1G79103	0		1.67748	1.68776	0.126322
AT1G79110	5		6.784772	6.219126	68.915081
AT1G79120	0		0	0	0
AT1G79130	1.53		2.41185	2.430749	17.071598
AT1G79150	7.84		8.88132	8.151647	21.432999
AT1G79160	29.17		29.6289	27.746953	46.862886
AT1G79170	3.67		12.9277	45.31108	16.487879
AT1G79180	1.29		1.65478	1.560059	0
AT1G79190	3.91		4.68169	4.129555	0
AT1G79200	15.25		19.6997	19.733681	50.985476
AT1G79210	36.58		50.3227	46.378833	16.069676
AT1G79220	2.16		2.45363	2.290095	1.77876
AT1G79230	37.39		49.72462	45.503667	0.322602
AT1G79250	0		0	0	0.552341
AT1G79260	8.21		11.6476	11.341422	0
AT1G79270	19.31		25.21849	22.710397	40.232532
AT1G79280	12.13		12.21462	11.166781	35.967558
AT1G79310	2.7		2.9368	2.701679	38.876141
AT1G79320	0		0	0	10.389976
AT1G79330	0		0.048153	0.045091	0
AT1G79340	53.72		59.3022	54.997966	80.368025
AT1G79350	12.3		14.1875	12.955968	49.173107
AT1G79360	0.42		0.466833	0.434111	51.263479
AT1G79370	0		0	0	22.510272
AT1G79380	75.74		94.7424	87.593784	11.137075
AT1G79390	27.71		43.3607	43.381246	28.368339
AT1G79400	0		0	0	81.630731
AT1G79410	7.93		8.66208	8.052482	44.897833
AT1G79420	5.93		6.81369	6.373263	5.556867
AT1G79430	9.49		12.375506	11.611078	41.353276
AT1G79440	38.34		45.5077	42.243353	4.828469
AT1G79450	1.07		1.409592	1.320504	0
AT1G79460	17.4		20.0449	18.475992	3.353808
AT1G79470	3.2		3.85829	3.444787	4.763138
AT1G79480	1.06		0.689844	1.280783	6.13712
AT1G79485	0		6.68943	0	0
AT1G79490	3.26		3.70886	3.412983	0
AT1G79500	9.12		20.97316	19.583146	0
AT1G79510	0		21.02954	19.379244	5.371964
AT1G79520	8.65		11.34509	10.189307	0
AT1G79530	10.86		16.9472	15.788036	0
AT1G79540	2.69		2.75571	2.531543	13.618259
AT1G79550	74.41		95.3209	88.777091	107.135065
AT1G79560	9.66		11.2159	10.284229	6.157948
AT1G79570	12.52		15.243082	13.576362	3.784153
AT1G79580	0		0	0	18.306561
AT1G79590	36.82		45.6256	42.540163	0
AT1G79600	34.65		40.8472	37.478535	30.284807
AT1G79610	4.36		5.61979	5.116373	0.106194
AT1G79620	3.2		3.810562	3.424573	19.733504
AT1G79630	27.02		35.710778	32.712749	18.015493
AT1G79640	1.15		1.564045	1.323133	10.414992
AT1G79650	18.3		24.575017	21.439037	16.867724
AT1G79660	52.52		73.7295	72.673929	10.284154
AT1G79670	14.41		17.85029	15.737	21.999175
AT1G79680	0		0	0	0
AT1G79690	19.64		25.19882	22.454803	0
AT1G79700	51.3		70.52	65.709843	0
AT1G79710	4.53		9.22519	8.582849	0
AT1G79720	5.71		14.7595	13.788089	1.40277
AT1G79730	17.83		21.4134	19.629384	21.936056
AT1G79740	14.75		17.50602	16.158106	24.559906
AT1G79750	73.42		77.1177	70.549687	4.563306
AT1G79760	7.2		9.29828	8.756848	109.009396
AT1G79770	0.17		0.138859	0.132155	0
AT1G79780	0		0.114553	0.11294	18.696807
AT1G79790	24.73		61.4631	59.623217	27.742519
AT1G79800	0		0	0	27.144694
AT1G79810	13.68		18.2875	16.937675	187.491824
AT1G79820	11.24		21.74362	19.431485	3.289236
AT1G79830	33.07		42.56176	38.11161	44.97373
AT1G79840	10.66		15.997358	13.693579	0
AT1G79850	151.74		243.89	243.398684	52.798837
AT1G79860	0		0	0	26.796203
AT1G79870	34.01		45.3891	42.880849	83.707106
AT1G79880	11.04		14.68129	14.103452	11.781672
AT1G79890	1.18		2.297972	1.94654	13.44564
AT1G79900	0.3		0.292104	0.272208	0
AT1G79910	0.34		0.491642	0.427203	22.124413
AT1G79915	0		0	0	0.126829
AT1G79920	39.53		39.794904	35.430318	14.16921
AT1G79930	27.35		51.81837	49.014298	0.166996
AT1G79940	28.65		35.51751	32.272324	40.032306
AT1G79950	10.8		9.64871	8.824497	13.989902
AT1G79960	1.55		0	0	0
AT1G79970	50.76		72.1982	67.978038	0
AT1G79985	0		43.211189	40.640687	41.987027
AT1G79990	36.95		45.607032	41.816858	11.29758
AT1G80000	17.65		20.57516	18.355235	16.298225
AT1G80010	9.16		10.1921	9.347484	0
AT1G80030	19.88		25.789994	23.422174	4.195256
AT1G80040	47.38		71.71095	67.165839	18.754337
AT1G80050	38.33		39.73906	37.996915	28.133463
AT1G80060	3.09		4.71475	4.453537	0.048387
AT1G80070	33.33		37.1362	33.537374	21.160685
AT1G80080	3.73		4.29021	3.995361	16.013368
AT1G80090	0		0	0	13.989982
AT1G80100	1.85		2.995384	3.093558	9.242552
AT1G80110	3.99		4.31407	4.06172	3.654163
AT1G80120	6.18		5.44631	5.131008	4.489615
AT1G80130	0		0	0	1.447367
AT1G80133	0		0	0	0
AT1G80140	0		0	0	1.05396
AT1G80150	4.29		4.86338	4.507565	42.790678
AT1G80160	0		1.89104	1.200369	16.866477
AT1G80165	0		12.6175	115.538899	30.956391
AT1G80170	11.12		12.28332	11.411657	112.493232
AT1G80180	105.14		95.8455	91.392148	45.189796
AT1G80190	3.73		5.509074	4.997504	8.915558
AT1G80200	0.88		3.30082	3.300262	6.909526
AT1G80210	10.53		19.17735	17.889632	7.912288
AT1G80220	0		0	0	40.027538
AT1G80230	25.77		28.5261	26.862003	7.000077
AT1G80240	0.09		0.096167	0.090048	46.014156
AT1G80245	11.15		17.92445	16.591532	0
AT1G80260	14.32		16.59185	15.040102	15.170768
AT1G80270	7.73		9.443344	8.643391	2.379314
AT1G80280	13.39		15.2095	13.98511	25.504913
AT1G80290	6.47		10.879378	8.813694	9.642856
AT1G80300	19.42		20.291	18.661635	16.796328
AT1G80310	17.7		18.3921	19.181955	317.477637
AT1G80315	0		6.67385	1.923213	38.223084
AT1G80320	0		2.88304	2.782204	56.852665
AT1G80330	0		0	0	23.43549
AT1G80340	1.38		1.27045	1.193986	8.03714
AT1G80350	16.46		19.4476	17.996256	3.591584
AT1G80360	20.81		22.18656	20.647696	9.521139
AT1G80370	3.42		4.05002	3.771823	0
AT1G80380	72.92		98.639523	91.994535	0
AT1G80390	0		0	0	0
AT1G80400	13.74		16.5851	15.511319	0
AT1G80410	28.9		33.1824	30.155214	51.160884
AT1G80420	13.45		24.39481	22.617639	32.471775
AT1G80440	156.44		168.332	156.731856	27.398895
AT1G80450	4.16		2.97883	2.794343	142.388994
AT1G80460	34.51		40.4049	37.418753	73.422887
AT1G80470	0		0	0	57.608174
AT1G80480	39.5		47.4248	43.945635	12.581946
AT1G80490	20.58		24.28687	21.825047	14.417453
AT1G80500	57.35		74.884	71.016365	97.16855
AT1G80510	9.23		10.6305	9.898578	33.511684
AT1G80520	11.84		12.1123	11.525641	35.297885
AT1G80525	0		0	0	1.97335
AT1G80530	16.91		19.8558	18.440107	15.677386
AT1G80540	0.11		0.114831	0.106732	28.345441
AT1G80550	10.14		12.712	11.785514	3.332741
AT1G80555	0.09		0.151555	0.153956	3.656585
AT1G80560	26.82		35.0935	32.68109	48.611217
AT1G80570	8.8		12.64806	11.227827	0
AT1G80580	0		0	0	345.70315
AT1G80590	0		0	0	20.348423
AT1G80600	32.62		37.7146	34.908449	32.962461
AT1G80610	10.88		10.183	9.533021	1.272884
AT1G80620	14.42		15.1099	13.616373	0
AT1G80625	0		0	0	7.374577
AT1G80630	3.24		3.79833	3.493719	23.14277
AT1G80640	14.06		17.16147	15.619221	0
AT1G80650	21.67		25.23759	24.128555	21.169959
AT1G80660	0		0	0	9.381821
AT1G80670	17.03		19.1152	17.665966	31.332053
AT1G80680	13.2		14.3834	13.153495	60.866755
AT1G80690	10.64		12.55514	11.516966	0
AT1G80700	6.61		29.3483	27.093297	0
AT1G80710	2.56		3.60316	3.314356	0
AT1G80720	3.51		4.13721	3.673024	2.599251
AT1G80730	1.15		1.3115	1.255638	5.249027
AT1G80740	0		0	0	0.377992
AT1G80745	0.33		0.982087	0.946793	37.680184
AT1G80750	33.64		39.2861	37.860051	0.818283
AT1G80760	11.32		15.4114	14.377216	9.489273
AT1G80770	22.16		28.003877	25.38142	159.437247
AT1G80780	76.5		109.8228	95.530493	11.448309
AT1G80790	33.11		40.65586	37.326368	35.180587
AT1G80810	6.13		8.235573	7.288636	10.689291
AT1G80820	5.78		6.15577	5.776217	61.420404
AT1G80830	6.17		7.150704	6.607614	0
AT1G80840	30.21		38.9604	36.476115	1.244896
AT1G80850	7.03		8.61165	8.072176	2.102249
AT1G80860	35.08		40.9339	39.305416	0
AT1G80865	0		0	0	0
AT1G80870	11.83		13.675	12.54211	21.310786
AT1G80880	1.46		2.154042	1.964316	0
AT1G80890	31.98		50.9189	54.758212	0
AT1G80900	6.34		9.10357	7.905126	106.39216
AT1G80910	12.78		15.3491	14.005367	0
AT1G80920	243.75		284.271	268.49176	53.388345
AT1G80930	30.56		34.4906	31.24209	44.931439
AT1G80940	34.21		53.00268	48.690372	5.50923
AT1G80950	19.33		21.08807	19.630062	32.918623
AT1G80960	5.6		7.329618	6.626905	19.821806
AT1G80970	2.12		4.451421	4.21748	12.684159
AT1G80980	6.9		14.67659	14.31234	18.159834
AT1G80990	0		0	0	10.099167
AT2G01008	2.31		7.09821	6.156714	187.677081
AT2G01021	1332.52		6506.27	35364.659	13.157073
AT2G01023	9.87		50.2279	346.536312	25.155592
AT2G01035	0		0	0	30.124588
AT2G01045	0		0	0	51.325784
AT2G01050	0		0	0	1.721582
AT2G01060	33.37		45.5143	42.464961	22.862495
AT2G01070	21.95		29.236	26.698314	2.915231
AT2G01080	18.51		24.5908	23.502521	10.58967
AT2G01090	37.45		137.0401	155.812515	0
AT2G01100	43.39		67.0775	61.742278	24.463605
AT2G01110	57.26		70.9419	65.970755	0
AT2G01120	8.91		11.7704	10.489647	0
AT2G01130	10.41		12.78639	11.261971	0
AT2G01140	83.71		87.6945	81.216059	0
AT2G01150	23.55		29.7382	28.690277	0
AT2G01170	25.22		31.7018	29.375217	5.023794
AT2G01175	0.8		1.78791	1.70439	51.87763
AT2G01180	9.53		14.39666	13.020884	6.788813
AT2G01190	22.57		25.6046	23.468196	38.573576
AT2G01200	2.36		3.301603	3.37552	1.548102
AT2G01210	4.71		5.00876	4.615002	9.892671
AT2G01220	36.33		45.19547	40.634657	0.770484
AT2G01240	0		0	0	26.641603
AT2G01250	245.06		309.9332	297.314546	3.175189
AT2G01260	13.82		17.751762	16.737018	0.740996
AT2G01270	23.89		29.97433	27.225382	46.214628
AT2G01275	0.49		0.988737	0.950475	11.4506
AT2G01280	0.06		0.093245	0.07397	3.730232
AT2G01290	8.01		14.7696	13.819472	0
AT2G01300	20.01		20.8842	20.155978	63.426332
AT2G01310	0		0	0	47.227111
AT2G01320	13.91		19.014375	17.394608	21.029537
AT2G01330	7.11		8.39274	7.617877	0
AT2G01340	19.51		29.529	28.905061	49.788464
AT2G01350	38.25		58.8383	54.055598	7.48203
AT2G01360	0		0	0	27.638841
AT2G01370	0		0	0	0
AT2G01379	0		0	0	5.356032
AT2G01390	2.05		2.35351	2.192471	25.262919
AT2G01400	3.78		12.54627	7.953534	0
AT2G01410	8.29		18.7462	16.313811	0
AT2G01420	32.56		33.5414	30.655827	28.363188
AT2G01430	0.15		0.740757	0.684703	247.168114
AT2G01440	8.62		9.01642	7.992458	1.69001
AT2G01450	101.88		139.7731	127.897071	0
AT2G01460	8.15		10.059592	9.029517	32.675936
AT2G01470	25.3		31.0539	29.128998	19.626858
AT2G01480	8.36		9.50802	8.767728	16.326917
AT2G01490	58.45		54.8663	51.263509	861.944068
AT2G01500	0		0	0	0
AT2G01505	1.64		1.12762	1.064934	1.147721
AT2G01510	1.63		1.90305	1.758181	461.443752
AT2G01520	0		0	0	0
AT2G01530	0		0.090081	0.087115	0
AT2G01540	18.06		19.1088	17.88455	5.336513
AT2G01554	0		0	0	4.264248
AT2G01560	0		0	0	56.947487
AT2G01570	79.9		95.2144	87.957569	18.929891
AT2G01580	0		0	0	47.080476
AT2G01590	32.02		49.82708	45.726927	8.475928
AT2G01600	35.91		40.3258	37.093913	9.355255
AT2G01610	4.21		4.9917	4.765286	0.67876
AT2G01620	21.82		29.6698	28.477707	0
AT2G01630	14.45		17.70482	16.147003	0
AT2G01640	7.1		10.82381	10.64877	0
AT2G01650	13.45		16.433913	15.334719	0
AT2G01660	5.53		9.005157	8.493347	0.420431
AT2G01667	0		0	0	0
AT2G01670	157.44		165.827	154.608596	0
AT2G01680	13.37		14.3963	12.38348	3.472554
AT2G01690	25.56		28.1572	26.611865	23.639276
AT2G01710	20.55		27.0416	24.999437	10.491871
AT2G01720	36.63		46.0481	42.344497	1.912868
AT2G01730	1.3		1.5586	1.444723	31.681263
AT2G01735	16.14		20.04354	18.40742	25.072072
AT2G01740	2		2.63972	2.462779	21.004856
AT2G01750	8.96		10.747936	9.667981	0
AT2G01755	12.94		22.52733	15.501596	3.419405
AT2G01760	18.15		23.22939	20.778835	0
AT2G01770	0		0	0	39.966189
AT2G01780	0		0	0	8.182201
AT2G01790	0		0	0	0
AT2G01800	0		0	0	0
AT2G01810	0		0	0	3.825737
AT2G01818	3.47		4.3894	4.225612	0
AT2G01820	42.19		46.5974	42.638585	21.218265
AT2G01830	5.02		6.557888	5.591623	117.241565
AT2G01850	30.2		34.2885	32.049211	0
AT2G01860	1.14		1.58426	1.693328	0
AT2G01870	13.99		25.1283	23.795713	0
AT2G01880	0.63		0.697884	0.658488	3.739807
AT2G01890	20.85		26.022	22.612779	0
AT2G01900	2.65		2.83218	2.641614	15.578842
AT2G01905	0.69		0.670664	0.615671	106.69915
AT2G01910	32.18		42.23247	38.224885	0
AT2G01913	7.06		9.50836	9.335329	4.714902
AT2G01918	2.85		3.38145	3.286876	0
AT2G01920	0		0	0	0
AT2G01930	41.6		56.7768	53.577865	0
AT2G01940	28.34		42.8127	39.783942	0
AT2G01950	16.35		18.8612	17.26385	0
AT2G01960	0		0	0	0
AT2G01970	38.22		45.0317	41.671407	0
AT2G01980	5.84		6.77145	6.134159	0.400247
AT2G01990	17.73		26.58933	22.339872	0
AT2G02000	0		0	0	0
AT2G02010	3.97		4.92764	4.582957	76.300315
AT2G02020	16.76		22.02341	20.055172	0
AT2G02023	0		0	0	18.093035
AT2G02026	0		0	0	10.334774
AT2G02030	0		0	0	1.069748
AT2G02040	22.64		25.4026	23.542778	228.015266
AT2G02050	163.24		222.673	220.510304	15.391166
AT2G02060	1.15		1.53079	1.445167	0
AT2G02061	0		0	0	14.929662
AT2G02070	25.78		29.2465	27.060883	20.35287
AT2G02080	14.44		18.02195	16.485089	0
AT2G02090	13.01		14.4368	13.274782	24.460922
AT2G02100	768.82		771.734	759.984326	6.800014
AT2G02103	0		0	0	7.167964
AT2G02120	0.72		1.04207	1.078151	0
AT2G02130	357.24		414.788	414.411445	0
AT2G02140	0		0	0	64.763575
AT2G02147	0		0	0	18.005226
AT2G02148	3.64		4.588559	4.301563	19.191973
AT2G02150	2.84		3.85972	3.550181	5.576587
AT2G02160	43.48		51.0699	46.773469	0
AT2G02170	11.13		16.82676	15.512402	18.707446
AT2G02180	41.18		41.9203	38.92725	0.086949
AT2G02220	7.23		7.6711	6.995454	47.523851
AT2G02230	8.01		8.37366	7.57076	4.176613
AT2G02240	0.39		0.614845	0.581611	63.218353
AT2G02250	0		0	0	25.666393
AT2G02280	0		0	0	3.534981
AT2G02290	0		0	0	0
AT2G02300	0		0	0	0
AT2G02310	0.13		0.571286	0.36082	4.704224
AT2G02320	0		0	0	0
AT2G02340	0		0	0	0
AT2G02350	2.12		3.116131	3.007233	0
AT2G02360	17.39		21.0974	19.745504	7.689353
AT2G02370	7.29		9.496817	8.717744	8.40344
AT2G02380	0.92		1.73444	1.382612	14.762639
AT2G02390	17.64		29.44714	27.189349	40.668978
AT2G02400	19.59		22.1608	20.752183	1.003183
AT2G02410	11.72		18.358351	17.428751	44.137333
AT2G02440	0		0	0	0
AT2G02450	3.76		3.63774	3.382246	8.686023
AT2G02455	0		0	0	18.767583
AT2G02470	28.38		36.187306	34.069687	0
AT2G02480	6.34		7.27432	6.651307	0
AT2G02490	0		0	0	0
AT2G02493	0		0	0	0
AT2G02497	0		5.48835	7.496639	0.605305
AT2G02498	0.7		0	0	0
AT2G02500	19.89		19.17176	16.981543	9.330447
AT2G02510	119.4		113.013	110.726921	0
AT2G02515	0		0	0	22.089304
AT2G02520	0		0	0	0
AT2G02525	0		0	0	2.540716
AT2G02540	2.64		3.45306	3.213791	8.080796
AT2G02550	0		0	0	9.20568
AT2G02560	12.13		14.0988	12.89931	0
AT2G02570	66.06		105.58107	88.589797	0
AT2G02580	0		0	0	61.844011
AT2G02590	3.51		4.21066	3.979013	0
AT2G02610	0		0	0	12.133451
AT2G02620	0		0	0	32.906973
AT2G02630	0		0	0	73.195006
AT2G02635	0		0	0	1.046383
AT2G02640	0		0	0	0
AT2G02650	0		0	0	1.027611
AT2G02660	0		0	0	54.252347
AT2G02680	0.19		0.362322	0.334736	0.066557
AT2G02690	0		0	0	0
AT2G02695	0		0	0	14.868205
AT2G02700	0		0	0	269.486532
AT2G02710	56.16		68.94705	64.171088	3.691501
AT2G02720	0		0	0	0
AT2G02730	9.31		19.02083	15.911532	32.669079
AT2G02740	7.1		9.29027	8.871104	13.442399
AT2G02750	1.43		1.96703	1.817367	8.677842
AT2G02760	188.71		208.27128	194.350101	0.490502
AT2G02765	0		13.95338	13.158396	32.653559
AT2G02770	4.13		0	0	0.190135
AT2G02780	12.85		13.516395	12.852641	10.89319
AT2G02790	14.06		18.479431	16.805304	12.989522
AT2G02795	0		0	0	0
AT2G02800	16.89		22.71525	20.370308	0
AT2G02810	5.1		6.91465	6.524059	0
AT2G02820	8.14		6.48332	5.896177	0
AT2G02835	0		0	0	0.936171
AT2G02840	0		0	0	10.741801
AT2G02850	59.88		57.7702	55.5166	0
AT2G02860	14.9		16.238	15.006723	0
AT2G02870	14.33		17.99771	15.980834	14.647991
AT2G02880	4.63		4.99842	4.694468	0
AT2G02890	0		0	0	44.838403
AT2G02910	12.93		16.90613	15.666509	6.652351
AT2G02930	0		0	0	6.120772
AT2G02950	59.61		42.7732	39.253316	448.798475
AT2G02955	3.32		3.89896	3.600351	21.173063
AT2G02960	40.97		58.541848	54.495493	7.195665
AT2G02970	19.38		22.6462	20.876999	0
AT2G02980	2.71		3.20039	2.968608	14.491565
AT2G02990	0		0	0	0
AT2G03000	0		0	0	20.739561
AT2G03010	1.75		3.26346	2.642704	8.62344
AT2G03020	0		0	0	0
AT2G03030	0		0	0	25.867681
AT2G03040	0		0	0	13.12835
AT2G03050	5.75		7.44057	6.638099	11.099902
AT2G03060	4.69		8.218635	6.99502	57.413055
AT2G03070	12.43		13.2424	12.235802	1.253539
AT2G03090	30.12		35.9156	33.832113	0
AT2G03110	0.54		0.908567	0.854211	0
AT2G03120	37.54		40.1937	37.300881	0
AT2G03130	0		0	0	102.021367
AT2G03140	6.4		7.670356	6.952967	0.739041
AT2G03150	14.71		16.71299	15.194818	46.764714
AT2G03160	0		0	0	0
AT2G03170	0		0	0	0
AT2G03180	0		0	0	0
AT2G03190	0		0	0	0
AT2G03200	0.51		0.548127	0.512313	0
AT2G03210	0		0	0	0
AT2G03220	6.06		8.09432	7.30987	0
AT2G03230	0		0	0	0
AT2G03240	21.16		19.8156	18.109287	0
AT2G03250	0		0	0	38.351884
AT2G03260	1.44		2.35242	2.134265	0
AT2G03270	6.02		7.31557	6.743271	0
AT2G03280	6.04		7.5962	6.884003	45.138399
AT2G03290	0		0	0	0
AT2G03300	0		0	0	0
AT2G03310	39.33		55.6573	53.865565	0
AT2G03320	0		0	0	0
AT2G03330	6.14		9.82567	9.059657	0.731577
AT2G03340	25.28		29.4913	27.247287	36.447727
AT2G03350	47.32		65.2357	62.887694	0.939583
AT2G03360	0.88		0.947528	0.885247	0
AT2G03370	0		0	0	0
AT2G03380	0.81		0.930323	0.862235	0
AT2G03390	38.75		51.20236	45.681547	0
